Text,Book,Chapter,Verse,Lemma,POS,Order,ID,SequenceID
φιμώθητι,Mark,1,25,φιμόω,vdap2s,399,399-2,18748
καὶ,Mark,1,25,καί,cc,400,400-2,18749
ἔξελθε,Mark,1,25,ἐξέρχομαι,vdaa2s,401,401-2,18750
ἐξ,Mark,1,25,ἐκ,pg,402,402-2,18751
αὐτοῦ,Mark,1,25,αὐτός,rpgms,403,403-2,18752
καὶ,Mark,1,26,καί,cc,404,404-2,18753
σπαράξαν,Mark,1,26,σπαράσσω,vpaanns,405,405-2,18754
αὐτὸν,Mark,1,26,αὐτός,rpams,406,406-2,18755
τὸ,Mark,1,26,ὁ,dnns,407,407-2,18756
πνεῦμα,Mark,1,26,πνεῦμα,nnnsc,408,408-2,18757
τὸ,Mark,1,26,ὁ,dnns,409,409-2,18758
ἀκάθαρτον,Mark,1,26,ἀκάθαρτος,annnsn,410,410-2,18759
καὶ,Mark,1,26,καί,cc,411,411-2,18760
φωνῆσαν,Mark,1,26,φωνέω,vpaanns,412,412-2,18761
φωνῇ,Mark,1,26,φωνή,ndfsc,413,413-2,18762
μεγάλῃ,Mark,1,26,μέγας,andfsn,414,414-2,18763
ἐξῆλθεν,Mark,1,26,ἐξέρχομαι,viaa3s,415,415-2,18764
ἐξ,Mark,1,26,ἐκ,pg,416,416-2,18765
αὐτοῦ,Mark,1,26,αὐτός,rpgms,417,417-2,18766
καὶ,Mark,1,27,καί,cc,418,418-2,18767
ἐθαμβήθησαν,Mark,1,27,θαμβέω,viap3p,419,419-2,18768
ἅπαντες,Mark,1,27,ἅπας,annmpn,420,420-2,18769
ὥστε,Mark,1,27,ὥστε,cs,421,421-2,18770
συζητεῖν,Mark,1,27,συζητέω,vnpa,422,422-2,18771
πρὸς,Mark,1,27,πρός,pa,423,423-2,18772
ἑαυτοὺς,Mark,1,27,ἑαυτοῦ,rxamp,424,424-2,18773
λέγοντας,Mark,1,27,λέγω,vppaamp,425,425-2,18774
τί,Mark,1,27,τίς,rqnns,426,426-2,18775
ἐστιν,Mark,1,27,εἰμί,vipa3s,427,427-2,18776
τοῦτο,Mark,1,27,οὗτος,rdnns,428,428-2,18777
διδαχὴ,Mark,1,27,διδαχή,nnfsc,429,429-2,18778
καινὴ,Mark,1,27,καινός,annfsn,430,430-2,18779
κατ,Mark,1,27,κατά,pa,431,431-2,18780
ἐξουσίαν,Mark,1,27,ἐξουσία,nafsc,432,432-2,18781
καὶ,Mark,1,27,καί,b,433,433-2,18782
τοῖς,Mark,1,27,ὁ,ddnp,434,434-2,18783
πνεύμασιν,Mark,1,27,πνεῦμα,ndnpc,435,435-2,18784
τοῖς,Mark,1,27,ὁ,ddnp,436,436-2,18785
ἀκαθάρτοις,Mark,1,27,ἀκάθαρτος,andnpn,437,437-2,18786
ἐπιτάσσει,Mark,1,27,ἐπιτάσσω,vipa3s,438,438-2,18787
καὶ,Mark,1,27,καί,cc,439,439-2,18788
ὑπακούουσιν,Mark,1,27,ὑπακούω,vipa3p,440,440-2,18789
αὐτῷ,Mark,1,27,αὐτός,rpdms,441,441-2,18790
καὶ,Mark,1,28,καί,cc,442,442-2,18791
ἐξῆλθεν,Mark,1,28,ἐξέρχομαι,viaa3s,443,443-2,18792
ἡ,Mark,1,28,ὁ,dnfs,444,444-2,18793
ἀκοὴ,Mark,1,28,ἀκοή,nnfsc,445,445-2,18794
αὐτοῦ,Mark,1,28,αὐτός,rpgms,446,446-2,18795
εὐθὺς,Mark,1,28,εὐθύς,b,447,447-2,18796
πανταχοῦ,Mark,1,28,πανταχοῦ,b,448,448-2,18797
εἰς,Mark,1,28,εἰς,pa,449,449-2,18798
ὅλην,Mark,1,28,ὅλος,anafsn,450,450-2,18799
τὴν,Mark,1,28,ὁ,dafs,451,451-2,18800
περίχωρον,Mark,1,28,περίχωρος,anafsn,452,452-2,18801
τῆς,Mark,1,28,ὁ,dgfs,453,453-2,18802
Γαλιλαίας,Mark,1,28,Γαλιλαία,ngfsp,454,454-2,18803
Καὶ,Mark,1,29,καί,cc,455,455-2,18804
εὐθὺς,Mark,1,29,εὐθύς,b,456,456-2,18805
ἐκ,Mark,1,29,ἐκ,pg,457,457-2,18806
τῆς,Mark,1,29,ὁ,dgfs,458,458-2,18807
συναγωγῆς,Mark,1,29,συναγωγή,ngfsc,459,459-2,18808
ἐξελθόντες,Mark,1,29,ἐξέρχομαι,vpaanmp,460,460-2,18809
ἦλθον,Mark,1,29,ἔρχομαι,viaa3p,461,461-2,18810
εἰς,Mark,1,29,εἰς,pa,462,462-2,18811
τὴν,Mark,1,29,ὁ,dafs,463,463-2,18812
οἰκίαν,Mark,1,29,οἰκία,nafsc,464,464-2,18813
Σίμωνος,Mark,1,29,Σίμων,ngmsp,465,465-2,18814
καὶ,Mark,1,29,καί,cc,466,466-2,18815
Ἀνδρέου,Mark,1,29,Ἀνδρέας,ngmsp,467,467-2,18816
μετὰ,Mark,1,29,μετά,pg,468,468-2,18817
Ἰακώβου,Mark,1,29,Ἰάκωβος,ngmsp,469,469-2,18818
καὶ,Mark,1,29,καί,cc,470,470-2,18819
Ἰωάννου,Mark,1,29,Ἰωάννης,ngmsp,471,471-2,18820
ἡ,Mark,1,30,ὁ,dnfs,472,472-2,18821
δὲ,Mark,1,30,δέ,cc,473,473-2,18822
πενθερὰ,Mark,1,30,πενθερά,nnfsc,474,474-2,18823
Σίμωνος,Mark,1,30,Σίμων,ngmsp,475,475-2,18824
κατέκειτο,Mark,1,30,κατάκειμαι,viip3s,476,476-2,18825
πυρέσσουσα,Mark,1,30,πυρέσσω,vppanfs,477,477-2,18826
καὶ,Mark,1,30,καί,cc,478,478-2,18827
εὐθὺς,Mark,1,30,εὐθύς,b,479,479-2,18828
λέγουσιν,Mark,1,30,λέγω,vipa3p,480,480-2,18829
αὐτῷ,Mark,1,30,αὐτός,rpdms,481,481-2,18830
περὶ,Mark,1,30,περί,pg,482,482-2,18831
αὐτῆς,Mark,1,30,αὐτός,rpgfs,483,483-2,18832
καὶ,Mark,1,31,καί,cc,484,484-2,18833
προσελθὼν,Mark,1,31,προσέρχομαι,vpaanms,485,485-2,18834
ἤγειρεν,Mark,1,31,ἐγείρω,viaa3s,486,486-2,18835
αὐτὴν,Mark,1,31,αὐτός,rpafs,487,487-2,18836
κρατήσας,Mark,1,31,κρατέω,vpaanms,488,488-2,18837
τῆς,Mark,1,31,ὁ,dgfs,489,489-2,18838
χειρός,Mark,1,31,χείρ,ngfsc,490,490-2,18839
καὶ,Mark,1,31,καί,cc,491,491-2,18840
ἀφῆκεν,Mark,1,31,ἀφίημι,viaa3s,492,492-2,18841
αὐτὴν,Mark,1,31,αὐτός,rpafs,493,493-2,18842
ὁ,Mark,1,31,ὁ,dnms,494,494-2,18843
πυρετός,Mark,1,31,πυρετός,nnmsc,495,495-2,18844
καὶ,Mark,1,31,καί,cc,496,496-2,18845
διηκόνει,Mark,1,31,διακονέω,viia3s,497,497-2,18846
αὐτοῖς,Mark,1,31,αὐτός,rpdmp,498,498-2,18847
Ὀψίας,Mark,1,32,ὀψία,ngfsc,499,499-2,18848
δὲ,Mark,1,32,δέ,cc,500,500-2,18849
γενομένης,Mark,1,32,γίνομαι,vpamgfs,501,501-2,18850
ὅτε,Mark,1,32,ὅτε,cs,502,502-2,18851
ἔδυ,Mark,1,32,δύνω,viaa3s,503,503-2,18852
ὁ,Mark,1,32,ὁ,dnms,504,504-2,18853
ἥλιος,Mark,1,32,ἥλιος,nnmsc,505,505-2,18854
ἔφερον,Mark,1,32,φέρω,viia3p,506,506-2,18855
πρὸς,Mark,1,32,πρός,pa,507,507-2,18856
αὐτὸν,Mark,1,32,αὐτός,rpams,508,508-2,18857
πάντας,Mark,1,32,πᾶς,aiampn,509,509-2,18858
τοὺς,Mark,1,32,ὁ,damp,510,510-2,18859
κακῶς,Mark,1,32,κακῶς,b,511,511-2,18860
ἔχοντας,Mark,1,32,ἔχω,vppaamp,512,512-2,18861
καὶ,Mark,1,32,καί,cc,513,513-2,18862
τοὺς,Mark,1,32,ὁ,damp,514,514-2,18863
δαιμονιζομένους,Mark,1,32,δαιμονίζομαι,vpppamp,515,515-2,18864
καὶ,Mark,1,33,καί,cc,516,516-2,18865
ἦν,Mark,1,33,εἰμί,viia3s,517,517-2,18866
ὅλη,Mark,1,33,ὅλος,annfsn,518,518-2,18867
ἡ,Mark,1,33,ὁ,dnfs,519,519-2,18868
πόλις,Mark,1,33,πόλις,nnfsc,520,520-2,18869
ἐπισυνηγμένη,Mark,1,33,ἐπισυνάγω,vpxpnfs,521,521-2,18870
πρὸς,Mark,1,33,πρός,pa,522,522-2,18871
τὴν,Mark,1,33,ὁ,dafs,523,523-2,18872
θύραν,Mark,1,33,θύρα,nafsc,524,524-2,18873
καὶ,Mark,1,34,καί,cc,525,525-2,18874
ἐθεράπευσεν,Mark,1,34,θεραπεύω,viaa3s,526,526-2,18875
πολλοὺς,Mark,1,34,πολύς,anampn,527,527-2,18876
κακῶς,Mark,1,34,κακῶς,b,528,528-2,18877
ἔχοντας,Mark,1,34,ἔχω,vppaamp,529,529-2,18878
ποικίλαις,Mark,1,34,ποικίλος,andfpn,530,530-2,18879
νόσοις,Mark,1,34,νόσος,ndfpc,531,531-2,18880
καὶ,Mark,1,34,καί,cc,532,532-2,18881
δαιμόνια,Mark,1,34,δαιμόνιον,nanpc,533,533-2,18882
πολλὰ,Mark,1,34,πολύς,ananpn,534,534-2,18883
ἐξέβαλεν,Mark,1,34,ἐκβάλλω,viaa3s,535,535-2,18884
καὶ,Mark,1,34,καί,cc,536,536-2,18885
οὐκ,Mark,1,34,οὐ,b,537,537-2,18886
ἤφιεν,Mark,1,34,ἀφίημι,viia3s,538,538-2,18887
λαλεῖν,Mark,1,34,λαλέω,vnpa,539,539-2,18888
τὰ,Mark,1,34,ὁ,danp,540,540-2,18889
δαιμόνια,Mark,1,34,δαιμόνιον,nanpc,541,541-2,18890
ὅτι,Mark,1,34,ὅτι,cs,542,542-2,18891
ᾔδεισαν,Mark,1,34,οἶδα,viya3p,543,543-2,18892
αὐτόν,Mark,1,34,αὐτός,rpams,544,544-2,18893
Καὶ,Mark,1,35,καί,cc,545,545-2,18894
πρωῒ,Mark,1,35,πρωΐ,b,546,546-2,18895
ἔννυχα,Mark,1,35,ἔννυχος,b/ananpn,547,547-2,18896
λίαν,Mark,1,35,λίαν,b,548,548-2,18897
ἀναστὰς,Mark,1,35,ἀνίστημι,vpaanms,549,549-2,18898
ἐξῆλθεν,Mark,1,35,ἐξέρχομαι,viaa3s,550,550-2,18899
καὶ,Mark,1,35,καί,cc,551,551-2,18900
ἀπῆλθεν,Mark,1,35,ἀπέρχομαι,viaa3s,552,552-2,18901
εἰς,Mark,1,35,εἰς,pa,553,553-2,18902
ἔρημον,Mark,1,35,ἔρημος,anamsn,554,554-2,18903
τόπον,Mark,1,35,τόπος,namsc,555,555-2,18904
κἀκεῖ,Mark,1,35,καί+ἐκεῖ,cc&b,556,556-2,18905
προσηύχετο,Mark,1,35,προσεύχομαι,viim3s,557,557-2,18906
καὶ,Mark,1,36,καί,cc,558,558-2,18907
κατεδίωξεν,Mark,1,36,καταδιώκω,viaa3s,559,559-2,18908
αὐτὸν,Mark,1,36,αὐτός,rpams,560,560-2,18909
Σίμων,Mark,1,36,Σίμων,nnmsp,561,561-2,18910
καὶ,Mark,1,36,καί,cc,562,562-2,18911
οἱ,Mark,1,36,ὁ,dnmp,563,563-2,18912
μετ,Mark,1,36,μετά,pg,564,564-2,18913
αὐτοῦ,Mark,1,36,αὐτός,rpgms,565,565-2,18914
καὶ,Mark,1,37,καί,cc,566,566-2,18915
εὗρον,Mark,1,37,εὑρίσκω,viaa3p,567,567-2,18916
αὐτὸν,Mark,1,37,αὐτός,rpams,568,568-2,18917
καὶ,Mark,1,37,καί,cc,569,569-2,18918
λέγουσιν,Mark,1,37,λέγω,vipa3p,570,570-2,18919
αὐτῷ,Mark,1,37,αὐτός,rpdms,571,571-2,18920
ὅτι,Mark,1,37,ὅτι,cs,572,572-2,18921
πάντες,Mark,1,37,πᾶς,ainmpn,573,573-2,18922
ζητοῦσίν,Mark,1,37,ζητέω,vipa3p,574,574-2,18923
σε,Mark,1,37,σύ,rpa-s,575,575-2,18924
καὶ,Mark,1,38,καί,cc,576,576-2,18925
λέγει,Mark,1,38,λέγω,vipa3s,577,577-2,18926
αὐτοῖς,Mark,1,38,αὐτός,rpdmp,578,578-2,18927
ἄγωμεν,Mark,1,38,ἄγω,vspa1p,579,579-2,18928
ἀλλαχοῦ,Mark,1,38,ἀλλαχοῦ,b,580,580-2,18929
εἰς,Mark,1,38,εἰς,pa,581,581-2,18930
τὰς,Mark,1,38,ὁ,dafp,582,582-2,18931
ἐχομένας,Mark,1,38,ἔχω,vppmafp,583,583-2,18932
κωμοπόλεις,Mark,1,38,κωμόπολις,nafpc,584,584-2,18933
ἵνα,Mark,1,38,ἵνα,cs,585,585-2,18934
καὶ,Mark,1,38,καί,b,586,586-2,18935
ἐκεῖ,Mark,1,38,ἐκεῖ,b,587,587-2,18936
κηρύξω,Mark,1,38,κηρύσσω,vsaa1s,588,588-2,18937
εἰς,Mark,1,38,εἰς,pa,589,589-2,18938
τοῦτο,Mark,1,38,οὗτος,rdans,590,590-2,18939
γὰρ,Mark,1,38,γάρ,cc,591,591-2,18940
ἐξῆλθον,Mark,1,38,ἐξέρχομαι,viaa1s,592,592-2,18941
Καὶ,Mark,1,39,καί,cc,593,593-2,18942
ἦλθεν,Mark,1,39,ἔρχομαι,viaa3s,594,594-2,18943
κηρύσσων,Mark,1,39,κηρύσσω,vppanms,595,595-2,18944
εἰς,Mark,1,39,εἰς,pa,596,596-2,18945
τὰς,Mark,1,39,ὁ,dafp,597,597-2,18946
συναγωγὰς,Mark,1,39,συναγωγή,nafpc,598,598-2,18947
αὐτῶν,Mark,1,39,αὐτός,rpgmp,599,599-2,18948
εἰς,Mark,1,39,εἰς,pa,600,600-2,18949
ὅλην,Mark,1,39,ὅλος,anafsn,601,601-2,18950
τὴν,Mark,1,39,ὁ,dafs,602,602-2,18951
Γαλιλαίαν,Mark,1,39,Γαλιλαία,nafsp,603,603-2,18952
καὶ,Mark,1,39,καί,cc,604,604-2,18953
τὰ,Mark,1,39,ὁ,danp,605,605-2,18954
δαιμόνια,Mark,1,39,δαιμόνιον,nanpc,606,606-2,18955
ἐκβάλλων,Mark,1,39,ἐκβάλλω,vppanms,607,607-2,18956
Καὶ,Mark,1,40,καί,cc,608,608-2,18957
ἔρχεται,Mark,1,40,ἔρχομαι,vipm3s,609,609-2,18958
πρὸς,Mark,1,40,πρός,pa,610,610-2,18959
αὐτὸν,Mark,1,40,αὐτός,rpams,611,611-2,18960
λεπρὸς,Mark,1,40,λεπρός,annmsn,612,612-2,18961
παρακαλῶν,Mark,1,40,παρακαλέω,vppanms,613,613-2,18962
αὐτὸν,Mark,1,40,αὐτός,rpams,614,614-2,18963
καὶ,Mark,1,40,καί,cc,615,615-2,18964
γονυπετῶν,Mark,1,40,γονυπετέω,vppanms,616,616-2,18965
καὶ,Mark,1,40,καί,cc,617,617-2,18966
λέγων,Mark,1,40,λέγω,vppanms,618,618-2,18967
αὐτῷ,Mark,1,40,αὐτός,rpdms,619,619-2,18968
ὅτι,Mark,1,40,ὅτι,cs,620,620-2,18969
ἐὰν,Mark,1,40,ἐάν,cs,621,621-2,18970
θέλῃς,Mark,1,40,θέλω,vspa2s,622,622-2,18971
δύνασαί,Mark,1,40,δύναμαι,vipm2s,623,623-2,18972
με,Mark,1,40,ἐγώ,rpa-s,624,624-2,18973
καθαρίσαι,Mark,1,40,καθαρίζω,vnaa,625,625-2,18974
καὶ,Mark,1,41,καί,cc,626,626-2,18975
σπλαγχνισθεὶς,Mark,1,41,σπλαγχνίζομαι,vpapnms,627,627-2,18976
ἐκτείνας,Mark,1,41,ἐκτείνω,vpaanms,628,628-2,18977
τὴν,Mark,1,41,ὁ,dafs,629,629-2,18978
χεῖρα,Mark,1,41,χείρ,nafsc,630,630-2,18979
αὐτοῦ,Mark,1,41,αὐτός,rpgms,631,631-2,18980
ἥψατο,Mark,1,41,ἅπτω,viam3s,632,632-2,18981
καὶ,Mark,1,41,καί,cc,633,633-2,18982
λέγει,Mark,1,41,λέγω,vipa3s,634,634-2,18983
αὐτῷ,Mark,1,41,αὐτός,rpdms,635,635-2,18984
θέλω,Mark,1,41,θέλω,vipa1s,636,636-2,18985
καθαρίσθητι,Mark,1,41,καθαρίζω,vdap2s,637,637-2,18986
καὶ,Mark,1,42,καί,cc,638,638-2,18987
εὐθὺς,Mark,1,42,εὐθύς,b,639,639-2,18988
ἀπῆλθεν,Mark,1,42,ἀπέρχομαι,viaa3s,640,640-2,18989
ἀπ,Mark,1,42,ἀπό,pg,641,641-2,18990
αὐτοῦ,Mark,1,42,αὐτός,rpgms,642,642-2,18991
ἡ,Mark,1,42,ὁ,dnfs,643,643-2,18992
λέπρα,Mark,1,42,λέπρα,nnfsc,644,644-2,18993
καὶ,Mark,1,42,καί,cc,645,645-2,18994
ἐκαθαρίσθη,Mark,1,42,καθαρίζω,viap3s,646,646-2,18995
καὶ,Mark,1,43,καί,cc,647,647-2,18996
ἐμβριμησάμενος,Mark,1,43,ἐμβριμάομαι,vpamnms,648,648-2,18997
αὐτῷ,Mark,1,43,αὐτός,rpdms,649,649-2,18998
εὐθὺς,Mark,1,43,εὐθύς,b,650,650-2,18999
ἐξέβαλεν,Mark,1,43,ἐκβάλλω,viaa3s,651,651-2,19000
αὐτὸν,Mark,1,43,αὐτός,rpams,652,652-2,19001
καὶ,Mark,1,44,καί,cc,653,653-2,19002
λέγει,Mark,1,44,λέγω,vipa3s,654,654-2,19003
αὐτῷ,Mark,1,44,αὐτός,rpdms,655,655-2,19004
ὅρα,Mark,1,44,ὁράω,vdpa2s,656,656-2,19005
μηδενὶ,Mark,1,44,μηδείς,ridms,657,657-2,19006
μηδὲν,Mark,1,44,μηδείς,rians,658,658-2,19007
εἴπῃς,Mark,1,44,λέγω,vsaa2s,659,659-2,19008
ἀλλ,Mark,1,44,ἀλλά,cc,660,660-2,19009
ὕπαγε,Mark,1,44,ὑπάγω,vdpa2s,661,661-2,19010
σεαυτὸν,Mark,1,44,σεαυτοῦ,rxams,662,662-2,19011
δεῖξον,Mark,1,44,δείκνυμι,vdaa2s,663,663-2,19012
τῷ,Mark,1,44,ὁ,ddms,664,664-2,19013
ἱερεῖ,Mark,1,44,ἱερεύς,ndmsc,665,665-2,19014
καὶ,Mark,1,44,καί,cc,666,666-2,19015
προσένεγκε,Mark,1,44,προσφέρω,vdaa2s,667,667-2,19016
περὶ,Mark,1,44,περί,pg,668,668-2,19017
τοῦ,Mark,1,44,ὁ,dgms,669,669-2,19018
καθαρισμοῦ,Mark,1,44,καθαρισμός,ngmsc,670,670-2,19019
σου,Mark,1,44,σύ,rpg-s,671,671-2,19020
ἃ,Mark,1,44,ὅς,rranp,672,672-2,19021
προσέταξεν,Mark,1,44,προστάσσω,viaa3s,673,673-2,19022
Μωϋσῆς,Mark,1,44,Μωϋσῆς,nnmsp,674,674-2,19023
εἰς,Mark,1,44,εἰς,pa,675,675-2,19024
μαρτύριον,Mark,1,44,μαρτύριον,nansc,676,676-2,19025
αὐτοῖς,Mark,1,44,αὐτός,rpdmp,677,677-2,19026
Ὁ,Mark,1,45,ὁ,dnms,678,678-2,19027
δὲ,Mark,1,45,δέ,cc,679,679-2,19028
ἐξελθὼν,Mark,1,45,ἐξέρχομαι,vpaanms,680,680-2,19029
ἤρξατο,Mark,1,45,ἄρχω,viam3s,681,681-2,19030
κηρύσσειν,Mark,1,45,κηρύσσω,vnpa,682,682-2,19031
πολλὰ,Mark,1,45,πολύς,ananpn,683,683-2,19032
καὶ,Mark,1,45,καί,cc,684,684-2,19033
διαφημίζειν,Mark,1,45,διαφημίζω,vnpa,685,685-2,19034
τὸν,Mark,1,45,ὁ,dams,686,686-2,19035
λόγον,Mark,1,45,λόγος,namsc,687,687-2,19036
ὥστε,Mark,1,45,ὥστε,cs,688,688-2,19037
μηκέτι,Mark,1,45,μηκέτι,b,689,689-2,19038
αὐτὸν,Mark,1,45,αὐτός,rpams,690,690-2,19039
δύνασθαι,Mark,1,45,δύναμαι,vnpm,691,691-2,19040
φανερῶς,Mark,1,45,φανερῶς,b,692,692-2,19041
εἰς,Mark,1,45,εἰς,pa,693,693-2,19042
πόλιν,Mark,1,45,πόλις,nafsc,694,694-2,19043
εἰσελθεῖν,Mark,1,45,εἰσέρχομαι,vnaa,695,695-2,19044
ἀλλ,Mark,1,45,ἀλλά,cc,696,696-2,19045
ἔξω,Mark,1,45,ἔξω,b,697,697-2,19046
ἐπ,Mark,1,45,ἐπί,pd,698,698-2,19047
ἐρήμοις,Mark,1,45,ἔρημος,andmpn,699,699-2,19048
τόποις,Mark,1,45,τόπος,ndmpc,700,700-2,19049
ἦν,Mark,1,45,εἰμί,viia3s,701,701-2,19050
καὶ,Mark,1,45,καί,cc,702,702-2,19051
ἤρχοντο,Mark,1,45,ἔρχομαι,viim3p,703,703-2,19052
πρὸς,Mark,1,45,πρός,pa,704,704-2,19053
αὐτὸν,Mark,1,45,αὐτός,rpams,705,705-2,19054
πάντοθεν,Mark,1,45,πάντοθεν,b,706,706-2,19055
Καὶ,Mark,2,1,καί,cc,707,707-2,19056
εἰσελθὼν,Mark,2,1,εἰσέρχομαι,vpaanms,708,708-2,19057
πάλιν,Mark,2,1,πάλιν,b,709,709-2,19058
εἰς,Mark,2,1,εἰς,pa,710,710-2,19059
Καφαρναοὺμ,Mark,2,1,Καφαρναούμ,nafsp,711,711-2,19060
δι,Mark,2,1,διά,pg,712,712-2,19061
ἡμερῶν,Mark,2,1,ἡμέρα,ngfpc,713,713-2,19062
ἠκούσθη,Mark,2,1,ἀκούω,viap3s,714,714-2,19063
ὅτι,Mark,2,1,ὅτι,cs,715,715-2,19064
ἐν,Mark,2,1,ἐν,pd,716,716-2,19065
οἴκῳ,Mark,2,1,οἶκος,ndmsc,717,717-2,19066
ἐστίν,Mark,2,1,εἰμί,vipa3s,718,718-2,19067
καὶ,Mark,2,2,καί,cc,719,719-2,19068
συνήχθησαν,Mark,2,2,συνάγω,viap3p,720,720-2,19069
πολλοὶ,Mark,2,2,πολύς,annmpn,721,721-2,19070
ὥστε,Mark,2,2,ὥστε,cs,722,722-2,19071
μηκέτι,Mark,2,2,μηκέτι,b,723,723-2,19072
χωρεῖν,Mark,2,2,χωρέω,vnpa,724,724-2,19073
μηδὲ,Mark,2,2,μηδέ,x,725,725-2,19074
τὰ,Mark,2,2,ὁ,danp,726,726-2,19075
πρὸς,Mark,2,2,πρός,pa,727,727-2,19076
τὴν,Mark,2,2,ὁ,dafs,728,728-2,19077
θύραν,Mark,2,2,θύρα,nafsc,729,729-2,19078
καὶ,Mark,2,2,καί,cc,730,730-2,19079
ἐλάλει,Mark,2,2,λαλέω,viia3s,731,731-2,19080
αὐτοῖς,Mark,2,2,αὐτός,rpdmp,732,732-2,19081
τὸν,Mark,2,2,ὁ,dams,733,733-2,19082
λόγον,Mark,2,2,λόγος,namsc,734,734-2,19083
Καὶ,Mark,2,3,καί,cc,735,735-2,19084
ἔρχονται,Mark,2,3,ἔρχομαι,vipm3p,736,736-2,19085
φέροντες,Mark,2,3,φέρω,vppanmp,737,737-2,19086
πρὸς,Mark,2,3,πρός,pa,738,738-2,19087
αὐτὸν,Mark,2,3,αὐτός,rpams,739,739-2,19088
παραλυτικὸν,Mark,2,3,παραλυτικός,anamsn,740,740-2,19089
αἰρόμενον,Mark,2,3,αἴρω,vpppams,741,741-2,19090
ὑπὸ,Mark,2,3,ὑπό,pg,742,742-2,19091
τεσσάρων,Mark,2,3,τέσσαρες,acgmpn,743,743-2,19092
καὶ,Mark,2,4,καί,cc,744,744-2,19093
μὴ,Mark,2,4,μή,x,745,745-2,19094
δυνάμενοι,Mark,2,4,δύναμαι,vppmnmp,746,746-2,19095
προσενέγκαι,Mark,2,4,προσφέρω,vnaa,747,747-2,19096
αὐτῷ,Mark,2,4,αὐτός,rpdms,748,748-2,19097
διὰ,Mark,2,4,διά,pa,749,749-2,19098
τὸν,Mark,2,4,ὁ,dams,750,750-2,19099
ὄχλον,Mark,2,4,ὄχλος,namsc,751,751-2,19100
ἀπεστέγασαν,Mark,2,4,ἀποστεγάζω,viaa3p,752,752-2,19101
τὴν,Mark,2,4,ὁ,dafs,753,753-2,19102
στέγην,Mark,2,4,στέγη,nafsc,754,754-2,19103
ὅπου,Mark,2,4,ὅπου,cs,755,755-2,19104
ἦν,Mark,2,4,εἰμί,viia3s,756,756-2,19105
καὶ,Mark,2,4,καί,cc,757,757-2,19106
ἐξορύξαντες,Mark,2,4,ἐξορύσσω,vpaanmp,758,758-2,19107
χαλῶσιν,Mark,2,4,χαλάω,vipa3p,759,759-2,19108
τὸν,Mark,2,4,ὁ,dams,760,760-2,19109
κράβαττον,Mark,2,4,κράβαττος,namsc,761,761-2,19110
ὅπου,Mark,2,4,ὅπου,cs,762,762-2,19111
ὁ,Mark,2,4,ὁ,dnms,763,763-2,19112
παραλυτικὸς,Mark,2,4,παραλυτικός,annmsn,764,764-2,19113
κατέκειτο,Mark,2,4,κατάκειμαι,viip3s,765,765-2,19114
καὶ,Mark,2,5,καί,cc,766,766-2,19115
ἰδὼν,Mark,2,5,ὁράω,vpaanms,767,767-2,19116
ὁ,Mark,2,5,ὁ,dnms,768,768-2,19117
Ἰησοῦς,Mark,2,5,Ἰησοῦς,nnmsp,769,769-2,19118
τὴν,Mark,2,5,ὁ,dafs,770,770-2,19119
πίστιν,Mark,2,5,πίστις,nafsc,771,771-2,19120
αὐτῶν,Mark,2,5,αὐτός,rpgmp,772,772-2,19121
λέγει,Mark,2,5,λέγω,vipa3s,773,773-2,19122
τῷ,Mark,2,5,ὁ,ddms,774,774-2,19123
παραλυτικῷ,Mark,2,5,παραλυτικός,andmsn,775,775-2,19124
τέκνον,Mark,2,5,τέκνον,nvnsc,776,776-2,19125
ἀφίενταί,Mark,2,5,ἀφίημι,vipp3p,777,777-2,19126
σου,Mark,2,5,σύ,rpg-s,778,778-2,19127
αἱ,Mark,2,5,ὁ,dnfp,779,779-2,19128
ἁμαρτίαι,Mark,2,5,ἁμαρτία,nnfpc,780,780-2,19129
Ἦσαν,Mark,2,6,εἰμί,viia3p,781,781-2,19130
δέ,Mark,2,6,δέ,cc,782,782-2,19131
τινες,Mark,2,6,τὶς,rinmp,783,783-2,19132
τῶν,Mark,2,6,ὁ,dgmp,784,784-2,19133
γραμματέων,Mark,2,6,γραμματεύς,ngmpc,785,785-2,19134
ἐκεῖ,Mark,2,6,ἐκεῖ,b,786,786-2,19135
καθήμενοι,Mark,2,6,κάθημαι,vppmnmp,787,787-2,19136
καὶ,Mark,2,6,καί,cc,788,788-2,19137
διαλογιζόμενοι,Mark,2,6,διαλογίζομαι,vppmnmp,789,789-2,19138
ἐν,Mark,2,6,ἐν,pd,790,790-2,19139
ταῖς,Mark,2,6,ὁ,ddfp,791,791-2,19140
καρδίαις,Mark,2,6,καρδία,ndfpc,792,792-2,19141
αὐτῶν,Mark,2,6,αὐτός,rpgmp,793,793-2,19142
τί,Mark,2,7,τίς,rqans,794,794-2,19143
οὗτος,Mark,2,7,οὗτος,rdnms,795,795-2,19144
οὕτως,Mark,2,7,οὕτως,b,796,796-2,19145
λαλεῖ,Mark,2,7,λαλέω,vipa3s,797,797-2,19146
βλασφημεῖ,Mark,2,7,βλασφημέω,vipa3s,798,798-2,19147
τίς,Mark,2,7,τίς,rqnms,799,799-2,19148
δύναται,Mark,2,7,δύναμαι,vipm3s,800,800-2,19149
ἀφιέναι,Mark,2,7,ἀφίημι,vnpa,801,801-2,19150
