Text,Book,Chapter,Verse,Lemma,POS,Order,ID,SequenceID
τὸ,Luke,11,50,ὁ,nns,9890,9890-3,39548
αἷμα,Luke,11,50,αἷμα,nnsc,9891,9891-3,39549
πάντων,Luke,11,50,πᾶς,igmpn,9892,9892-3,39550
τῶν,Luke,11,50,ὁ,gmp,9893,9893-3,39551
προφητῶν,Luke,11,50,προφήτης,gmpc,9894,9894-3,39552
τὸ,Luke,11,50,ὁ,nns,9895,9895-3,39553
ἐκκεχυμένον,Luke,11,50,ἐκχέω,pxpnns,9896,9896-3,39554
ἀπὸ,Luke,11,50,ἀπό,g,9897,9897-3,39555
καταβολῆς,Luke,11,50,καταβολή,gfsc,9898,9898-3,39556
κόσμου,Luke,11,50,κόσμος,gmsc,9899,9899-3,39557
ἀπὸ,Luke,11,50,ἀπό,g,9900,9900-3,39558
τῆς,Luke,11,50,ὁ,gfs,9901,9901-3,39559
γενεᾶς,Luke,11,50,γενεά,gfsc,9902,9902-3,39560
ταύτης,Luke,11,50,οὗτος,dgfs,9903,9903-3,39561
ἀπὸ,Luke,11,51,ἀπό,g,9904,9904-3,39562
αἵματος,Luke,11,51,αἷμα,gnsc,9905,9905-3,39563
Ἅβελ,Luke,11,51,Ἅβελ,gmsp,9906,9906-3,39564
ἕως,Luke,11,51,ἕως,g,9907,9907-3,39565
αἵματος,Luke,11,51,αἷμα,gnsc,9908,9908-3,39566
Ζαχαρίου,Luke,11,51,Ζαχαρίας,gmsp,9909,9909-3,39567
τοῦ,Luke,11,51,ὁ,gms,9910,9910-3,39568
ἀπολομένου,Luke,11,51,ἀπόλλυμι,pamgms,9911,9911-3,39569
μεταξὺ,Luke,11,51,μεταξύ,g,9912,9912-3,39570
τοῦ,Luke,11,51,ὁ,gns,9913,9913-3,39571
θυσιαστηρίου,Luke,11,51,θυσιαστήριον,gnsc,9914,9914-3,39572
καὶ,Luke,11,51,καί,c,9915,9915-3,39573
τοῦ,Luke,11,51,ὁ,gms,9916,9916-3,39574
οἴκου,Luke,11,51,οἶκος,gmsc,9917,9917-3,39575
ναὶ,Luke,11,51,ναί,,9918,9918-3,39576
λέγω,Luke,11,51,λέγω,ipa1s,9919,9919-3,39577
ὑμῖν,Luke,11,51,σύ,pd-p,9920,9920-3,39578
ἐκζητηθήσεται,Luke,11,51,ἐκζητέω,ifp3s,9921,9921-3,39579
ἀπὸ,Luke,11,51,ἀπό,g,9922,9922-3,39580
τῆς,Luke,11,51,ὁ,gfs,9923,9923-3,39581
γενεᾶς,Luke,11,51,γενεά,gfsc,9924,9924-3,39582
ταύτης,Luke,11,51,οὗτος,dgfs,9925,9925-3,39583
Οὐαὶ,Luke,11,52,οὐαί,,9926,9926-3,39584
ὑμῖν,Luke,11,52,σύ,pd-p,9927,9927-3,39585
τοῖς,Luke,11,52,ὁ,dmp,9928,9928-3,39586
νομικοῖς,Luke,11,52,νομικός,ndmpn,9929,9929-3,39587
ὅτι,Luke,11,52,ὅτι,s,9930,9930-3,39588
ἤρατε,Luke,11,52,αἴρω,iaa2p,9931,9931-3,39589
τὴν,Luke,11,52,ὁ,afs,9932,9932-3,39590
κλεῖδα,Luke,11,52,κλείς,afsc,9933,9933-3,39591
τῆς,Luke,11,52,ὁ,gfs,9934,9934-3,39592
γνώσεως,Luke,11,52,γνῶσις,gfsc,9935,9935-3,39593
αὐτοὶ,Luke,11,52,αὐτός,tnmp,9936,9936-3,39594
οὐκ,Luke,11,52,οὐ,,9937,9937-3,39595
εἰσήλθατε,Luke,11,52,εἰσέρχομαι,iaa2p,9938,9938-3,39596
καὶ,Luke,11,52,καί,c,9939,9939-3,39597
τοὺς,Luke,11,52,ὁ,amp,9940,9940-3,39598
εἰσερχομένους,Luke,11,52,εἰσέρχομαι,ppmamp,9941,9941-3,39599
ἐκωλύσατε,Luke,11,52,κωλύω,iaa2p,9942,9942-3,39600
Κἀκεῖθεν,Luke,11,53,καί+ἐκεῖθεν,c&b,9943,9943-3,39601
ἐξελθόντος,Luke,11,53,ἐξέρχομαι,paagms,9944,9944-3,39602
αὐτοῦ,Luke,11,53,αὐτός,pgms,9945,9945-3,39603
ἤρξαντο,Luke,11,53,ἄρχω,iam3p,9946,9946-3,39604
οἱ,Luke,11,53,ὁ,nmp,9947,9947-3,39605
γραμματεῖς,Luke,11,53,γραμματεύς,nmpc,9948,9948-3,39606
καὶ,Luke,11,53,καί,c,9949,9949-3,39607
οἱ,Luke,11,53,ὁ,nmp,9950,9950-3,39608
Φαρισαῖοι,Luke,11,53,Φαρισαῖος,nmpp,9951,9951-3,39609
δεινῶς,Luke,11,53,δεινῶς,,9952,9952-3,39610
ἐνέχειν,Luke,11,53,ἐνέχω,npa,9953,9953-3,39611
καὶ,Luke,11,53,καί,c,9954,9954-3,39612
ἀποστοματίζειν,Luke,11,53,ἀποστοματίζω,npa,9955,9955-3,39613
αὐτὸν,Luke,11,53,αὐτός,pams,9956,9956-3,39614
περὶ,Luke,11,53,περί,g,9957,9957-3,39615
πλειόνων,Luke,11,53,πολύς,ngnpc,9958,9958-3,39616
ἐνεδρεύοντες,Luke,11,54,ἐνεδρεύω,ppanmp,9959,9959-3,39617
αὐτὸν,Luke,11,54,αὐτός,pams,9960,9960-3,39618
θηρεῦσαί,Luke,11,54,θηρεύω,naa,9961,9961-3,39619
τι,Luke,11,54,τὶς,ians,9962,9962-3,39620
ἐκ,Luke,11,54,ἐκ,g,9963,9963-3,39621
τοῦ,Luke,11,54,ὁ,gns,9964,9964-3,39622
στόματος,Luke,11,54,στόμα,gnsc,9965,9965-3,39623
αὐτοῦ,Luke,11,54,αὐτός,pgms,9966,9966-3,39624
Ἐν,Luke,12,1,ἐν,d,9967,9967-3,39625
οἷς,Luke,12,1,ὅς,rdnp,9968,9968-3,39626
ἐπισυναχθεισῶν,Luke,12,1,ἐπισυνάγω,papgfp,9969,9969-3,39627
τῶν,Luke,12,1,ὁ,gfp,9970,9970-3,39628
μυριάδων,Luke,12,1,μυριάς,gfpc,9971,9971-3,39629
τοῦ,Luke,12,1,ὁ,gms,9972,9972-3,39630
ὄχλου,Luke,12,1,ὄχλος,gmsc,9973,9973-3,39631
ὥστε,Luke,12,1,ὥστε,s,9974,9974-3,39632
καταπατεῖν,Luke,12,1,καταπατέω,npa,9975,9975-3,39633
ἀλλήλους,Luke,12,1,ἀλλήλων,eamp,9976,9976-3,39634
ἤρξατο,Luke,12,1,ἄρχω,iam3s,9977,9977-3,39635
λέγειν,Luke,12,1,λέγω,npa,9978,9978-3,39636
πρὸς,Luke,12,1,πρός,a,9979,9979-3,39637
τοὺς,Luke,12,1,ὁ,amp,9980,9980-3,39638
μαθητὰς,Luke,12,1,μαθητής,ampc,9981,9981-3,39639
αὐτοῦ,Luke,12,1,αὐτός,pgms,9982,9982-3,39640
πρῶτον,Luke,12,1,πρῶτος,,9983,9983-3,39641
προσέχετε,Luke,12,1,προσέχω,dpa2p,9984,9984-3,39642
ἑαυτοῖς,Luke,12,1,ἑαυτοῦ,xdmp,9985,9985-3,39643
ἀπὸ,Luke,12,1,ἀπό,g,9986,9986-3,39644
τῆς,Luke,12,1,ὁ,gfs,9987,9987-3,39645
ζύμης,Luke,12,1,ζύμη,gfsc,9988,9988-3,39646
ἥτις,Luke,12,1,ὅστις,rnfs,9989,9989-3,39647
ἐστὶν,Luke,12,1,εἰμί,ipa3s,9990,9990-3,39648
ὑπόκρισις,Luke,12,1,ὑπόκρισις,nfsc,9991,9991-3,39649
τῶν,Luke,12,1,ὁ,gmp,9992,9992-3,39650
Φαρισαίων,Luke,12,1,Φαρισαῖος,gmpp,9993,9993-3,39651
Οὐδὲν,Luke,12,2,οὐδείς,inns,9994,9994-3,39652
δὲ,Luke,12,2,δέ,c,9995,9995-3,39653
συγκεκαλυμμένον,Luke,12,2,συγκαλύπτω,pxpnns,9996,9996-3,39654
ἐστὶν,Luke,12,2,εἰμί,ipa3s,9997,9997-3,39655
ὃ,Luke,12,2,ὅς,rnns,9998,9998-3,39656
οὐκ,Luke,12,2,οὐ,,9999,9999-3,39657
ἀποκαλυφθήσεται,Luke,12,2,ἀποκαλύπτω,ifp3s,10000,10000-3,39658
καὶ,Luke,12,2,καί,c,10001,10001-3,39659
κρυπτὸν,Luke,12,2,κρυπτός,nnnsn,10002,10002-3,39660
ὃ,Luke,12,2,ὅς,rnns,10003,10003-3,39661
οὐ,Luke,12,2,οὐ,,10004,10004-3,39662
γνωσθήσεται,Luke,12,2,γινώσκω,ifp3s,10005,10005-3,39663
ἀνθ,Luke,12,3,ἀντί,g,10006,10006-3,39664
ὧν,Luke,12,3,ὅς,rgnp,10007,10007-3,39665
ὅσα,Luke,12,3,ὅσος,ranp,10008,10008-3,39666
ἐν,Luke,12,3,ἐν,d,10009,10009-3,39667
τῇ,Luke,12,3,ὁ,dfs,10010,10010-3,39668
σκοτίᾳ,Luke,12,3,σκοτία,dfsc,10011,10011-3,39669
εἴπατε,Luke,12,3,λέγω,iaa2p,10012,10012-3,39670
ἐν,Luke,12,3,ἐν,d,10013,10013-3,39671
τῷ,Luke,12,3,ὁ,dns,10014,10014-3,39672
φωτὶ,Luke,12,3,φῶς,dnsc,10015,10015-3,39673
ἀκουσθήσεται,Luke,12,3,ἀκούω,ifp3s,10016,10016-3,39674
καὶ,Luke,12,3,καί,c,10017,10017-3,39675
ὃ,Luke,12,3,ὅς,rans,10018,10018-3,39676
πρὸς,Luke,12,3,πρός,a,10019,10019-3,39677
τὸ,Luke,12,3,ὁ,ans,10020,10020-3,39678
οὖς,Luke,12,3,οὖς,ansc,10021,10021-3,39679
ἐλαλήσατε,Luke,12,3,λαλέω,iaa2p,10022,10022-3,39680
ἐν,Luke,12,3,ἐν,d,10023,10023-3,39681
τοῖς,Luke,12,3,ὁ,dnp,10024,10024-3,39682
ταμείοις,Luke,12,3,ταμεῖον,dnpc,10025,10025-3,39683
κηρυχθήσεται,Luke,12,3,κηρύσσω,ifp3s,10026,10026-3,39684
ἐπὶ,Luke,12,3,ἐπί,g,10027,10027-3,39685
τῶν,Luke,12,3,ὁ,gnp,10028,10028-3,39686
δωμάτων,Luke,12,3,δῶμα,gnpc,10029,10029-3,39687
Λέγω,Luke,12,4,λέγω,ipa1s,10030,10030-3,39688
δὲ,Luke,12,4,δέ,c,10031,10031-3,39689
ὑμῖν,Luke,12,4,σύ,pd-p,10032,10032-3,39690
τοῖς,Luke,12,4,ὁ,dmp,10033,10033-3,39691
φίλοις,Luke,12,4,φίλος,ndmpn,10034,10034-3,39692
μου,Luke,12,4,ἐγώ,pg-s,10035,10035-3,39693
μὴ,Luke,12,4,μή,,10036,10036-3,39694
φοβηθῆτε,Luke,12,4,φοβέω,sap2p,10037,10037-3,39695
ἀπὸ,Luke,12,4,ἀπό,g,10038,10038-3,39696
τῶν,Luke,12,4,ὁ,gmp,10039,10039-3,39697
ἀποκτεινόντων,Luke,12,4,ἀποκτείνω,ppagmp,10040,10040-3,39698
τὸ,Luke,12,4,ὁ,ans,10041,10041-3,39699
σῶμα,Luke,12,4,σῶμα,ansc,10042,10042-3,39700
καὶ,Luke,12,4,καί,c,10043,10043-3,39701
μετὰ,Luke,12,4,μετά,a,10044,10044-3,39702
ταῦτα,Luke,12,4,οὗτος,danp,10045,10045-3,39703
μὴ,Luke,12,4,μή,,10046,10046-3,39704
ἐχόντων,Luke,12,4,ἔχω,ppagmp,10047,10047-3,39705
περισσότερόν,Luke,12,4,περισσός,nansc,10048,10048-3,39706
τι,Luke,12,4,τὶς,ians,10049,10049-3,39707
ποιῆσαι,Luke,12,4,ποιέω,naa,10050,10050-3,39708
ὑποδείξω,Luke,12,5,ὑποδείκνυμι,ifa1s,10051,10051-3,39709
δὲ,Luke,12,5,δέ,c,10052,10052-3,39710
ὑμῖν,Luke,12,5,σύ,pd-p,10053,10053-3,39711
τίνα,Luke,12,5,τίς,qams,10054,10054-3,39712
φοβηθῆτε,Luke,12,5,φοβέω,sap2p,10055,10055-3,39713
φοβήθητε,Luke,12,5,φοβέω,dap2p,10056,10056-3,39714
τὸν,Luke,12,5,ὁ,ams,10057,10057-3,39715
μετὰ,Luke,12,5,μετά,a,10058,10058-3,39716
τὸ,Luke,12,5,ὁ,ans,10059,10059-3,39717
ἀποκτεῖναι,Luke,12,5,ἀποκτείνω,naa,10060,10060-3,39718
ἔχοντα,Luke,12,5,ἔχω,ppaams,10061,10061-3,39719
ἐξουσίαν,Luke,12,5,ἐξουσία,afsc,10062,10062-3,39720
ἐμβαλεῖν,Luke,12,5,ἐμβάλλω,naa,10063,10063-3,39721
εἰς,Luke,12,5,εἰς,a,10064,10064-3,39722
τὴν,Luke,12,5,ὁ,afs,10065,10065-3,39723
γέενναν,Luke,12,5,γέεννα,afsc,10066,10066-3,39724
ναὶ,Luke,12,5,ναί,,10067,10067-3,39725
λέγω,Luke,12,5,λέγω,ipa1s,10068,10068-3,39726
ὑμῖν,Luke,12,5,σύ,pd-p,10069,10069-3,39727
τοῦτον,Luke,12,5,οὗτος,dams,10070,10070-3,39728
φοβήθητε,Luke,12,5,φοβέω,dap2p,10071,10071-3,39729
οὐχὶ,Luke,12,6,οὐχί,,10072,10072-3,39730
πέντε,Luke,12,6,πέντε,c---n,10073,10073-3,39731
στρουθία,Luke,12,6,στρουθίον,nnpc,10074,10074-3,39732
πωλοῦνται,Luke,12,6,πωλέω,ipp3p,10075,10075-3,39733
ἀσσαρίων,Luke,12,6,ἀσσάριον,gnpc,10076,10076-3,39734
δύο,Luke,12,6,δύο,cgnpn,10077,10077-3,39735
καὶ,Luke,12,6,καί,c,10078,10078-3,39736
ἓν,Luke,12,6,εἷς,cnnsn,10079,10079-3,39737
ἐξ,Luke,12,6,ἐκ,g,10080,10080-3,39738
αὐτῶν,Luke,12,6,αὐτός,pgnp,10081,10081-3,39739
οὐκ,Luke,12,6,οὐ,,10082,10082-3,39740
ἔστιν,Luke,12,6,εἰμί,ipa3s,10083,10083-3,39741
ἐπιλελησμένον,Luke,12,6,ἐπιλανθάνομαι,pxpnns,10084,10084-3,39742
ἐνώπιον,Luke,12,6,ἐνώπιον,g,10085,10085-3,39743
τοῦ,Luke,12,6,ὁ,gms,10086,10086-3,39744
θεοῦ,Luke,12,6,θεός,gmsc,10087,10087-3,39745
ἀλλὰ,Luke,12,7,ἀλλά,c,10088,10088-3,39746
καὶ,Luke,12,7,καί,,10089,10089-3,39747
αἱ,Luke,12,7,ὁ,nfp,10090,10090-3,39748
τρίχες,Luke,12,7,θρίξ,nfpc,10091,10091-3,39749
τῆς,Luke,12,7,ὁ,gfs,10092,10092-3,39750
κεφαλῆς,Luke,12,7,κεφαλή,gfsc,10093,10093-3,39751
ὑμῶν,Luke,12,7,σύ,pg-p,10094,10094-3,39752
πᾶσαι,Luke,12,7,πᾶς,infpn,10095,10095-3,39753
ἠρίθμηνται,Luke,12,7,ἀριθμέω,ixp3p,10096,10096-3,39754
μὴ,Luke,12,7,μή,,10097,10097-3,39755
φοβεῖσθε,Luke,12,7,φοβέω,dpm2p,10098,10098-3,39756
πολλῶν,Luke,12,7,πολύς,ngnpn,10099,10099-3,39757
στρουθίων,Luke,12,7,στρουθίον,gnpc,10100,10100-3,39758
διαφέρετε,Luke,12,7,διαφέρω,ipa2p,10101,10101-3,39759
Λέγω,Luke,12,8,λέγω,ipa1s,10102,10102-3,39760
δὲ,Luke,12,8,δέ,c,10103,10103-3,39761
ὑμῖν,Luke,12,8,σύ,pd-p,10104,10104-3,39762
πᾶς,Luke,12,8,πᾶς,inmsn,10105,10105-3,39763
ὃς,Luke,12,8,ὅς,rnms,10106,10106-3,39764
ἂν,Luke,12,8,ἄν,,10107,10107-3,39765
ὁμολογήσῃ,Luke,12,8,ὁμολογέω,saa3s,10108,10108-3,39766
ἐν,Luke,12,8,ἐν,d,10109,10109-3,39767
ἐμοὶ,Luke,12,8,ἐγώ,pd-s,10110,10110-3,39768
ἔμπροσθεν,Luke,12,8,ἔμπροσθεν,g,10111,10111-3,39769
τῶν,Luke,12,8,ὁ,gmp,10112,10112-3,39770
ἀνθρώπων,Luke,12,8,ἄνθρωπος,gmpc,10113,10113-3,39771
καὶ,Luke,12,8,καί,,10114,10114-3,39772
ὁ,Luke,12,8,ὁ,nms,10115,10115-3,39773
υἱὸς,Luke,12,8,υἱός,nmsc,10116,10116-3,39774
τοῦ,Luke,12,8,ὁ,gms,10117,10117-3,39775
ἀνθρώπου,Luke,12,8,ἄνθρωπος,gmsc,10118,10118-3,39776
ὁμολογήσει,Luke,12,8,ὁμολογέω,ifa3s,10119,10119-3,39777
ἐν,Luke,12,8,ἐν,d,10120,10120-3,39778
αὐτῷ,Luke,12,8,αὐτός,pdms,10121,10121-3,39779
ἔμπροσθεν,Luke,12,8,ἔμπροσθεν,g,10122,10122-3,39780
τῶν,Luke,12,8,ὁ,gmp,10123,10123-3,39781
ἀγγέλων,Luke,12,8,ἄγγελος,gmpc,10124,10124-3,39782
τοῦ,Luke,12,8,ὁ,gms,10125,10125-3,39783
θεοῦ,Luke,12,8,θεός,gmsc,10126,10126-3,39784
ὁ,Luke,12,9,ὁ,nms,10127,10127-3,39785
δὲ,Luke,12,9,δέ,c,10128,10128-3,39786
ἀρνησάμενός,Luke,12,9,ἀρνέομαι,pamnms,10129,10129-3,39787
με,Luke,12,9,ἐγώ,pa-s,10130,10130-3,39788
ἐνώπιον,Luke,12,9,ἐνώπιον,g,10131,10131-3,39789
τῶν,Luke,12,9,ὁ,gmp,10132,10132-3,39790
ἀνθρώπων,Luke,12,9,ἄνθρωπος,gmpc,10133,10133-3,39791
ἀπαρνηθήσεται,Luke,12,9,ἀπαρνέομαι,ifp3s,10134,10134-3,39792
ἐνώπιον,Luke,12,9,ἐνώπιον,g,10135,10135-3,39793
τῶν,Luke,12,9,ὁ,gmp,10136,10136-3,39794
ἀγγέλων,Luke,12,9,ἄγγελος,gmpc,10137,10137-3,39795
τοῦ,Luke,12,9,ὁ,gms,10138,10138-3,39796
θεοῦ,Luke,12,9,θεός,gmsc,10139,10139-3,39797
Καὶ,Luke,12,10,καί,c,10140,10140-3,39798
πᾶς,Luke,12,10,πᾶς,inmsn,10141,10141-3,39799
ὃς,Luke,12,10,ὅς,rnms,10142,10142-3,39800
ἐρεῖ,Luke,12,10,λέγω,ifa3s,10143,10143-3,39801
λόγον,Luke,12,10,λόγος,amsc,10144,10144-3,39802
εἰς,Luke,12,10,εἰς,a,10145,10145-3,39803
τὸν,Luke,12,10,ὁ,ams,10146,10146-3,39804
υἱὸν,Luke,12,10,υἱός,amsc,10147,10147-3,39805
τοῦ,Luke,12,10,ὁ,gms,10148,10148-3,39806
ἀνθρώπου,Luke,12,10,ἄνθρωπος,gmsc,10149,10149-3,39807
ἀφεθήσεται,Luke,12,10,ἀφίημι,ifp3s,10150,10150-3,39808
αὐτῷ,Luke,12,10,αὐτός,pdms,10151,10151-3,39809
τῷ,Luke,12,10,ὁ,dms,10152,10152-3,39810
δὲ,Luke,12,10,δέ,c,10153,10153-3,39811
εἰς,Luke,12,10,εἰς,a,10154,10154-3,39812
τὸ,Luke,12,10,ὁ,ans,10155,10155-3,39813
ἅγιον,Luke,12,10,ἅγιος,nansn,10156,10156-3,39814
πνεῦμα,Luke,12,10,πνεῦμα,ansc,10157,10157-3,39815
βλασφημήσαντι,Luke,12,10,βλασφημέω,paadms,10158,10158-3,39816
οὐκ,Luke,12,10,οὐ,,10159,10159-3,39817
ἀφεθήσεται,Luke,12,10,ἀφίημι,ifp3s,10160,10160-3,39818
Ὅταν,Luke,12,11,ὅταν,s,10161,10161-3,39819
δὲ,Luke,12,11,δέ,c,10162,10162-3,39820
εἰσφέρωσιν,Luke,12,11,εἰσφέρω,spa3p,10163,10163-3,39821
ὑμᾶς,Luke,12,11,σύ,pa-p,10164,10164-3,39822
ἐπὶ,Luke,12,11,ἐπί,a,10165,10165-3,39823
τὰς,Luke,12,11,ὁ,afp,10166,10166-3,39824
συναγωγὰς,Luke,12,11,συναγωγή,afpc,10167,10167-3,39825
καὶ,Luke,12,11,καί,c,10168,10168-3,39826
τὰς,Luke,12,11,ὁ,afp,10169,10169-3,39827
ἀρχὰς,Luke,12,11,ἀρχή,afpc,10170,10170-3,39828
καὶ,Luke,12,11,καί,c,10171,10171-3,39829
τὰς,Luke,12,11,ὁ,afp,10172,10172-3,39830
ἐξουσίας,Luke,12,11,ἐξουσία,afpc,10173,10173-3,39831
μὴ,Luke,12,11,μή,,10174,10174-3,39832
μεριμνήσητε,Luke,12,11,μεριμνάω,saa2p,10175,10175-3,39833
πῶς,Luke,12,11,πῶς,,10176,10176-3,39834
ἢ,Luke,12,11,ἤ,c,10177,10177-3,39835
τί,Luke,12,11,τίς,qans,10178,10178-3,39836
ἀπολογήσησθε,Luke,12,11,ἀπολογέομαι,sam2p,10179,10179-3,39837
ἢ,Luke,12,11,ἤ,c,10180,10180-3,39838
τί,Luke,12,11,τίς,qans,10181,10181-3,39839
εἴπητε,Luke,12,11,λέγω,saa2p,10182,10182-3,39840
τὸ,Luke,12,12,ὁ,nns,10183,10183-3,39841
γὰρ,Luke,12,12,γάρ,c,10184,10184-3,39842
ἅγιον,Luke,12,12,ἅγιος,nnnsn,10185,10185-3,39843
πνεῦμα,Luke,12,12,πνεῦμα,nnsc,10186,10186-3,39844
διδάξει,Luke,12,12,διδάσκω,ifa3s,10187,10187-3,39845
ὑμᾶς,Luke,12,12,σύ,pa-p,10188,10188-3,39846
ἐν,Luke,12,12,ἐν,d,10189,10189-3,39847
αὐτῇ,Luke,12,12,αὐτός,tdfsn/rtdfs,10190,10190-3,39848
τῇ,Luke,12,12,ὁ,dfs,10191,10191-3,39849
ὥρᾳ,Luke,12,12,ὥρα,dfsc,10192,10192-3,39850
ἃ,Luke,12,12,ὅς,ranp,10193,10193-3,39851
δεῖ,Luke,12,12,δεῖ,ipa3s,10194,10194-3,39852
εἰπεῖν,Luke,12,12,λέγω,naa,10195,10195-3,39853
Εἶπεν,Luke,12,13,λέγω,iaa3s,10196,10196-3,39854
δέ,Luke,12,13,δέ,c,10197,10197-3,39855
τις,Luke,12,13,τὶς,inms,10198,10198-3,39856
ἐκ,Luke,12,13,ἐκ,g,10199,10199-3,39857
τοῦ,Luke,12,13,ὁ,gms,10200,10200-3,39858
ὄχλου,Luke,12,13,ὄχλος,gmsc,10201,10201-3,39859
αὐτῷ,Luke,12,13,αὐτός,pdms,10202,10202-3,39860
διδάσκαλε,Luke,12,13,διδάσκαλος,vmsc,10203,10203-3,39861
εἰπὲ,Luke,12,13,λέγω,daa2s,10204,10204-3,39862
τῷ,Luke,12,13,ὁ,dms,10205,10205-3,39863
ἀδελφῷ,Luke,12,13,ἀδελφός,dmsc,10206,10206-3,39864
μου,Luke,12,13,ἐγώ,pg-s,10207,10207-3,39865
μερίσασθαι,Luke,12,13,μερίζω,nam,10208,10208-3,39866
μετ,Luke,12,13,μετά,g,10209,10209-3,39867
ἐμοῦ,Luke,12,13,ἐγώ,pg-s,10210,10210-3,39868
τὴν,Luke,12,13,ὁ,afs,10211,10211-3,39869
κληρονομίαν,Luke,12,13,κληρονομία,afsc,10212,10212-3,39870
ὁ,Luke,12,14,ὁ,nms,10213,10213-3,39871
δὲ,Luke,12,14,δέ,c,10214,10214-3,39872
εἶπεν,Luke,12,14,λέγω,iaa3s,10215,10215-3,39873
αὐτῷ,Luke,12,14,αὐτός,pdms,10216,10216-3,39874
ἄνθρωπε,Luke,12,14,ἄνθρωπος,vmsc,10217,10217-3,39875
τίς,Luke,12,14,τίς,qnms,10218,10218-3,39876
με,Luke,12,14,ἐγώ,pa-s,10219,10219-3,39877
κατέστησεν,Luke,12,14,καθίστημι,iaa3s,10220,10220-3,39878
κριτὴν,Luke,12,14,κριτής,amsc,10221,10221-3,39879
ἢ,Luke,12,14,ἤ,c,10222,10222-3,39880
μεριστὴν,Luke,12,14,μεριστής,amsc,10223,10223-3,39881
ἐφ,Luke,12,14,ἐπί,a,10224,10224-3,39882
ὑμᾶς,Luke,12,14,σύ,pa-p,10225,10225-3,39883
Εἶπεν,Luke,12,15,λέγω,iaa3s,10226,10226-3,39884
δὲ,Luke,12,15,δέ,c,10227,10227-3,39885
πρὸς,Luke,12,15,πρός,a,10228,10228-3,39886
αὐτούς,Luke,12,15,αὐτός,pamp,10229,10229-3,39887
ὁρᾶτε,Luke,12,15,ὁράω,dpa2p,10230,10230-3,39888
καὶ,Luke,12,15,καί,c,10231,10231-3,39889
φυλάσσεσθε,Luke,12,15,φυλάσσω,dpm2p,10232,10232-3,39890
ἀπὸ,Luke,12,15,ἀπό,g,10233,10233-3,39891
πάσης,Luke,12,15,πᾶς,igfsn,10234,10234-3,39892
πλεονεξίας,Luke,12,15,πλεονεξία,gfsc,10235,10235-3,39893
ὅτι,Luke,12,15,ὅτι,s,10236,10236-3,39894
οὐκ,Luke,12,15,οὐ,,10237,10237-3,39895
ἐν,Luke,12,15,ἐν,d,10238,10238-3,39896
τῷ,Luke,12,15,ὁ,dns,10239,10239-3,39897
περισσεύειν,Luke,12,15,περισσεύω,npa,10240,10240-3,39898
τινὶ,Luke,12,15,τὶς,idms,10241,10241-3,39899
ἡ,Luke,12,15,ὁ,nfs,10242,10242-3,39900
ζωὴ,Luke,12,15,ζωή,nfsc,10243,10243-3,39901
αὐτοῦ,Luke,12,15,αὐτός,pgms,10244,10244-3,39902
ἐστιν,Luke,12,15,εἰμί,ipa3s,10245,10245-3,39903
ἐκ,Luke,12,15,ἐκ,g,10246,10246-3,39904
τῶν,Luke,12,15,ὁ,gnp,10247,10247-3,39905
ὑπαρχόντων,Luke,12,15,ὑπάρχω,ppagnp,10248,10248-3,39906
αὐτῷ,Luke,12,15,αὐτός,pdms,10249,10249-3,39907
Εἶπεν,Luke,12,16,λέγω,iaa3s,10250,10250-3,39908
δὲ,Luke,12,16,δέ,c,10251,10251-3,39909
παραβολὴν,Luke,12,16,παραβολή,afsc,10252,10252-3,39910
πρὸς,Luke,12,16,πρός,a,10253,10253-3,39911
αὐτοὺς,Luke,12,16,αὐτός,pamp,10254,10254-3,39912
λέγων,Luke,12,16,λέγω,ppanms,10255,10255-3,39913
ἀνθρώπου,Luke,12,16,ἄνθρωπος,gmsc,10256,10256-3,39914
τινὸς,Luke,12,16,τὶς,igmsn,10257,10257-3,39915
πλουσίου,Luke,12,16,πλούσιος,ngmsn,10258,10258-3,39916
εὐφόρησεν,Luke,12,16,εὐφορέω,iaa3s,10259,10259-3,39917
ἡ,Luke,12,16,ὁ,nfs,10260,10260-3,39918
χώρα,Luke,12,16,χώρα,nfsc,10261,10261-3,39919
καὶ,Luke,12,17,καί,c,10262,10262-3,39920
διελογίζετο,Luke,12,17,διαλογίζομαι,iim3s,10263,10263-3,39921
ἐν,Luke,12,17,ἐν,d,10264,10264-3,39922
ἑαυτῷ,Luke,12,17,ἑαυτοῦ,xdms,10265,10265-3,39923
λέγων,Luke,12,17,λέγω,ppanms,10266,10266-3,39924
τί,Luke,12,17,τίς,qans,10267,10267-3,39925
ποιήσω,Luke,12,17,ποιέω,saa1s,10268,10268-3,39926
ὅτι,Luke,12,17,ὅτι,s,10269,10269-3,39927
οὐκ,Luke,12,17,οὐ,,10270,10270-3,39928
ἔχω,Luke,12,17,ἔχω,ipa1s,10271,10271-3,39929
ποῦ,Luke,12,17,ποῦ,,10272,10272-3,39930
συνάξω,Luke,12,17,συνάγω,ifa1s,10273,10273-3,39931
τοὺς,Luke,12,17,ὁ,amp,10274,10274-3,39932
καρπούς,Luke,12,17,καρπός,ampc,10275,10275-3,39933
μου,Luke,12,17,ἐγώ,pg-s,10276,10276-3,39934
καὶ,Luke,12,18,καί,c,10277,10277-3,39935
εἶπεν,Luke,12,18,λέγω,iaa3s,10278,10278-3,39936
